"","bedrnavn","bedrnr","opprdato","type","fylke","COVID"
"11077","MURSYSTEM AS","997819950","2024-03-05","Konkursåpning","Trøndelag","Etter"
"11078","MYHRES TRANSPORT","916087845","2021-09-09","Konkursåpning","Trøndelag","Under"
"11079","MØLLENBERG BYGGMESTERFORRETNING AS","971177020","2023-06-09","Konkursåpning","Trøndelag","Etter"
"11080","MØLLENBERG INVEST AS","911989921","2023-01-04","Konkursåpning","Trøndelag","Under"
"11081","NAAS SMÅLOGISTIKK AS","924958707","2021-12-10","Konkursåpning","Trøndelag","Under"
"11082","NAILIT AS","996306755","2023-03-23","Konkursåpning","Trøndelag","Under"
"11083","NAMDAL FJELLTEKNIKK AS","914318289","2022-04-20","Konkursåpning","Trøndelag","Under"
"11084","NAMDAL GLASS OG FASADE AS","985625484","2021-06-21","Konkursåpning","Trøndelag","Under"
"11085","NAMSOS BAR AS","980740595","2023-12-21","Konkursåpning","Trøndelag","Etter"
"11086","NAMSOS BILVASK AS","922712522","2021-01-14","Konkursåpning","Trøndelag","Under"
"11087","NAMSOS DAGLIGVARE AS","925379107","2024-01-03","Konkursåpning","Trøndelag","Etter"
"11088","NARDO SNEKKERSERVICE AS","924332689","2022-01-24","Konkursåpning","Trøndelag","Under"
"11089","NATUR OG MILJØSERVICE AS","926351915","2021-10-19","Konkursåpning","Trøndelag","Under"
"11090","NAVA SPORT STJØRDAL AS","919496363","2024-01-02","Konkursåpning","Trøndelag","Etter"
"11091","NEA HUS OG HYTTER AS","995997185","2022-02-14","Konkursåpning","Trøndelag","Under"
"11092","NEAX TRANSPORT & LOGISTIKK AS","923348360","2021-04-29","Konkursåpning","Trøndelag","Under"
"11093","NERMIN AS","912161188","2022-12-19","Konkursåpning","Trøndelag","Under"
"11094","NES MASKINLAG AS","913745345","2021-04-07","Konkursåpning","Trøndelag","Under"
"11095","NEST SHOP AS","927927039","2024-02-19","Konkursåpning","Trøndelag","Etter"
"11096","NI MUSER AS","960005759","2023-02-09","Konkursåpning","Trøndelag","Under"
"11097","NIDA RENHOLD AS","925147923","2022-07-19","Konkursåpning","Trøndelag","Under"
"11098","NIDAROS FRAKT AS","993142298","2020-11-16","Konkursåpning","Trøndelag","Under"
"11099","NIDAROS FRAKT MELHUS AS","928139476","2022-10-06","Konkursåpning","Trøndelag","Under"
"11100","NIDAROS SEAFOOD AS","918411275","2023-12-04","Konkursåpning","Trøndelag","Etter"
"11101","NIDAROS TAXI AS","916161441","2022-06-20","Konkursåpning","Trøndelag","Under"
"11102","NIDELVEN BYGGSERVICE AS","919818735","2022-09-27","Konkursåpning","Trøndelag","Under"
"11103","NIDELVEN SCENE AS","921077335","2022-03-04","Konkursåpning","Trøndelag","Under"
"11104","NONFOOD GROSSISTEN AS","978632475","2022-04-26","Konkursåpning","Trøndelag","Under"
"11105","NORAS FILIPPINSKE MAT AS","915582842","2022-04-29","Konkursåpning","Trøndelag","Under"
"11106","NORD AUTO OPPDAL AS","926050575","2022-03-31","Konkursåpning","Trøndelag","Under"
"11107","NORDEN INTERIØR AS","923239405","2022-12-09","Konkursåpning","Trøndelag","Under"
"11108","NORDGÅRD GÅRDSBAKERI AS","923553053","2022-01-17","Konkursåpning","Trøndelag","Under"
"11109","NORDIC HERB ZONE AS","922156999","2022-05-02","Konkursåpning","Trøndelag","Under"
"11110","NORDIC HOLDING AS","916697031","2020-12-08","Konkursåpning","Trøndelag","Under"
"11111","NORDIC MARINE NAMSOS AS","988007986","2022-03-28","Konkursåpning","Trøndelag","Under"
"11112","NORDICPRODUCT AS","920430597","2021-10-19","Konkursåpning","Trøndelag","Under"
"11113","NORDLANDS BYGG AS","827943762","2023-10-02","Konkursåpning","Trøndelag","Etter"
"11114","NORDLYS TAXI AS","927011069","2022-03-30","Konkursåpning","Trøndelag","Under"
"11115","NORDSETH GRAVING OG TRANSPORT AS","924646470","2023-04-12","Konkursåpning","Trøndelag","Under"
"11116","NORSAFE BRANNSIKRING AS","922676348","2022-02-03","Konkursåpning","Trøndelag","Under"
"11117","NORSK BIODRIVSTOFF AS","991191771","2022-09-12","Konkursåpning","Trøndelag","Under"
"11118","NORSK GRØNT UTEMILJØ AS","925627089","2021-12-20","Konkursåpning","Trøndelag","Under"
"11119","NORSK INNFORDRING AS","911630729","2019-12-12","Konkursåpning","Trøndelag","Før"
"11120","NORWEGIAN FISH FARMS TYDAL AS","921753055","2023-08-24","Konkursåpning","Trøndelag","Etter"
"11121","NORWORKTEAM LTD","923554483","2022-08-29","Konkursåpning","Trøndelag","Under"
"11122","NOVILLO AS","923256687","2021-06-14","Konkursåpning","Trøndelag","Under"
"11123","NR1 BYGG AS","927111411","2023-01-09","Konkursåpning","Trøndelag","Under"
"11124","NS BYGGRUPPEN AS","924574801","2020-12-01","Konkursåpning","Trøndelag","Under"
"11125","NWC AS","921150407","2021-05-10","Konkursåpning","Trøndelag","Under"
"11126","NY BOLIG ADMINISTRASJON AS","926839713","2023-09-18","Konkursåpning","Trøndelag","Etter"
"11127","NYGÅRD FJELLSPRENGING AS","976956923","2022-07-07","Konkursåpning","Trøndelag","Under"
"11128","OEYAN CONSULT AS","923563792","2023-11-06","Konkursåpning","Trøndelag","Etter"
"11129","OFFSHORE OPERATIONS AS","998204003","2023-01-20","Konkursåpning","Trøndelag","Under"
"11130","OKTO AS","813867702","2021-10-14","Konkursåpning","Trøndelag","Under"
"11131","OLDEN BYGGSERVICE AS","921114974","2021-01-06","Konkursåpning","Trøndelag","Under"
"11132","OLSEN ALBERT E AS","991136681","2019-08-07","Konkursåpning","Trøndelag","Før"
"11133","OMAS EIENDOM AS","916829809","2022-10-05","Konkursåpning","Trøndelag","Under"
"11134","ONKEL MATS AS","913074440","2022-12-19","Konkursåpning","Trøndelag","Under"
"11135","OP VATN INVEST AS","928755177","2024-03-22","Konkursåpning","Trøndelag","Etter"
"11136","OPDAL BILFORMIDLING AS","928804747","2024-01-12","Konkursåpning","Trøndelag","Etter"
"11137","OPPDAG MALAGA AS","917035083","2024-02-05","Konkursåpning","Trøndelag","Etter"
"11138","OPPDAL BAKERI AS","895010812","2022-05-13","Konkursåpning","Trøndelag","Under"
"11139","OPPDAL RESTAURANT & BAR AS","925904864","2023-01-03","Konkursåpning","Trøndelag","Under"
"11140","OPTIFILES AS","923994912","2023-08-14","Konkursåpning","Trøndelag","Etter"
"11141","OPTIM BYGG AS","924925213","2021-08-10","Konkursåpning","Trøndelag","Under"
"11142","OPUS TOTALENTREPRENØR AS","926111981","2022-03-07","Konkursåpning","Trøndelag","Under"
"11143","ORBITAL MACHINES AS","921026730","2022-11-22","Konkursåpning","Trøndelag","Under"
"11144","ORIGO PROPERTY AS","988965278","2022-01-25","Konkursåpning","Trøndelag","Under"
"11145","ORIGO RÅDGIVNING AS","993737275","2022-01-25","Konkursåpning","Trøndelag","Under"
"11146","ORKLA BYGG AS","988190217","2021-01-11","Konkursåpning","Trøndelag","Under"
"11147","OSTEKONGEN TRONDHEIM AS","922884609","2022-05-30","Konkursåpning","Trøndelag","Under"
"11148","OV BOLIG AS","924570709","2022-02-09","Konkursåpning","Trøndelag","Under"
"11149","PAD THAI BUVIKA AS","920442854","2024-03-26","Konkursåpning","Trøndelag","Etter"
"11150","PALAENG CAFE AS","920935907","2023-08-28","Konkursåpning","Trøndelag","Etter"
"11151","PARFYMEJENTENE AS","928988880","2023-06-21","Konkursåpning","Trøndelag","Etter"
"11152","PEARL2 EIENDOM AS","921108222","2021-10-12","Konkursåpning","Trøndelag","Under"
"11153","PELO AS","921372760","2021-06-15","Konkursåpning","Trøndelag","Under"
"11154","PERDITA AS","958161964","2023-10-10","Konkursåpning","Trøndelag","Etter"
"11155","PERFETAK AS","929183614","2023-03-06","Konkursåpning","Trøndelag","Under"
"11156","PERSILLEHAGEN AS","895351512","2022-06-15","Konkursåpning","Trøndelag","Under"
"11157","PETERSEN SIMON AS","957696953","2023-03-29","Konkursåpning","Trøndelag","Under"
"11158","PHARMA WEST AS","977168279","2023-05-08","Konkursåpning","Trøndelag","Etter"
"11159","PINELEAF AS","916946325","2022-01-05","Konkursåpning","Trøndelag","Under"
"11160","PIONER ENTREPRENØR AS","919121548","2021-02-08","Konkursåpning","Trøndelag","Under"
"11161","PLANTEBASERT MAT AS","922709106","2020-12-10","Konkursåpning","Trøndelag","Under"
"11162","PLATTO ENTREPRENØR AS","918917896","2021-07-12","Konkursåpning","Trøndelag","Under"
"11163","PLUS TOUR AS","911570327","2023-12-11","Konkursåpning","Trøndelag","Etter"
"11164","PMD MASKIN AS","998554942","2022-06-13","Konkursåpning","Trøndelag","Under"
"11165","POPPIN DONUT AS","927854899","2022-04-21","Konkursåpning","Trøndelag","Under"
"11166","POPPY AS","915295606","2021-05-03","Konkursåpning","Trøndelag","Under"
"11167","PORTALEN EIENDOM AS","994921185","2023-07-18","Konkursåpning","Trøndelag","Etter"
"11168","PORTER TUNG OG LETT TRANSPORT AS","924703512","2021-10-05","Konkursåpning","Trøndelag","Under"
"11169","PORTMESTER AS","998232198","2021-07-12","Konkursåpning","Trøndelag","Under"
"11170","POWER DETAILING AS","920034136","2024-02-12","Konkursåpning","Trøndelag","Etter"
"11171","POWERTUNE AS","922767378","2021-02-04","Konkursåpning","Trøndelag","Under"
"11172","PP NARDO AS","917239320","2023-11-27","Konkursåpning","Trøndelag","Etter"
"11173","PRESTIGE BYGG AS","927043335","2022-12-05","Konkursåpning","Trøndelag","Under"
"11174","PRIKKEN OVER I EN AS","820996542","2022-09-12","Konkursåpning","Trøndelag","Under"
"11175","PRO HUS AS","917609489","2022-04-01","Konkursåpning","Trøndelag","Under"
"11176","PRO SERVICE AS","919268476","2021-03-24","Konkursåpning","Trøndelag","Under"
"11177","PROCONS AS","913372360","2023-08-10","Konkursåpning","Trøndelag","Etter"
"11178","PROFF JOBB PERSONELL AS","998643252","2021-03-01","Konkursåpning","Trøndelag","Under"
"11179","PROKAM AS","926896695","2023-08-31","Konkursåpning","Trøndelag","Etter"
"11180","PUREFAB AS","997953541","2023-10-04","Konkursåpning","Trøndelag","Etter"
"11181","PUREFAB VERDAL AS","916231393","2023-02-02","Konkursåpning","Trøndelag","Under"
"11182","PÅ HJØRNET LOKALMAT & GRILLBAR AS","916045433","2021-09-17","Konkursåpning","Trøndelag","Under"
"11183","QAHWAH AS","926461966","2022-08-16","Konkursåpning","Trøndelag","Under"
"11184","QUANTION AS","922158134","2021-04-26","Konkursåpning","Trøndelag","Under"
"11185","QUARTETT BOLIG AS","995294745","2023-11-20","Konkursåpning","Trøndelag","Etter"
"11186","QUARTETT EIENDOMSUTVIKLING AS","992324015","2022-09-01","Konkursåpning","Trøndelag","Under"
"11187","R & H INVEST AS","876011522","2022-10-14","Konkursåpning","Trøndelag","Under"
"11188","R E T AS","992941693","2020-07-17","Konkursåpning","Trøndelag","Under"
"11189","RABBEN MARINA AS","817020372","2021-10-26","Konkursåpning","Trøndelag","Under"
"11190","RABBEN RESTAURANT AS","817309682","2021-11-01","Konkursåpning","Trøndelag","Under"
"11191","RAGNAR SKÅNØY AS","921422482","2023-09-25","Konkursåpning","Trøndelag","Etter"
"11192","RANA BÅT AS","922625697","2020-03-24","Konkursåpning","Trøndelag","Under"
"11193","RANHEIMSVEIEN 160 AS","921221169","2022-07-28","Konkursåpning","Trøndelag","Under"
"11194","RAPP INVEST AS","923158952","2023-03-27","Konkursåpning","Trøndelag","Under"
"11195","RAUS SERVERING AS","926330810","2022-01-13","Konkursåpning","Trøndelag","Under"
"11196","REALSALG AS","926767267","2023-12-20","Konkursåpning","Trøndelag","Etter"
"11197","REDAN AS","995366487","2021-06-10","Konkursåpning","Trøndelag","Under"
"11198","REGNSKAPSFOKUS AS","917126410","2019-11-18","Konkursåpning","Trøndelag","Før"
"11199","REINERTSEN AS","976810015","2017-04-11","Konkursåpning","Trøndelag","Før"
"11200","REINSFJELL CONSULT AS","977026199","2018-10-23","Konkursåpning","Trøndelag","Før"
"11201","REITAN BYGG AS","918923772","2023-11-10","Konkursåpning","Trøndelag","Etter"
"11202","RELAY AS","927105438","2022-01-28","Konkursåpning","Trøndelag","Under"
"11203","REPLAB AS","918680926","2022-02-01","Konkursåpning","Trøndelag","Under"
"11204","REPUBLIKK BYGGSERVICE AS","924922176","2021-06-08","Konkursåpning","Trøndelag","Under"
"11205","RESTAURANTKONSULT AS","925678430","2023-03-09","Konkursåpning","Trøndelag","Under"
"11206","REVENEWS24 AS","928540243","2024-03-11","Konkursåpning","Trøndelag","Etter"
"11207","RH MULTIFEEDER AS","985941912","2021-04-22","Konkursåpning","Trøndelag","Under"
"11208","RH TRANSPORT AS","918477896","2023-02-13","Konkursåpning","Trøndelag","Under"
"11209","RHINVEST AS","921383924","2021-05-07","Konkursåpning","Trøndelag","Under"
"11210","RIBO BYGGSERVICE AS","932337371","2020-09-28","Konkursåpning","Trøndelag","Under"
"11211","RMA4 AS","997869052","2021-10-14","Konkursåpning","Trøndelag","Under"
"11212","RNJ1 AS","913037340","2021-10-14","Konkursåpning","Trøndelag","Under"
"11213","RNK3 AS","996962490","2021-10-14","Konkursåpning","Trøndelag","Under"
"11214","ROADRUNNER 3 AS","990040761","2023-06-23","Konkursåpning","Trøndelag","Etter"
"11215","ROANSEGG AS","994246054","2021-10-14","Konkursåpning","Trøndelag","Under"
"11216","ROBUST BISTRO AS","889208112","2023-12-18","Konkursåpning","Trøndelag","Etter"
"11217","ROGER SOLFILM AS","925337927","2023-03-27","Konkursåpning","Trøndelag","Under"
"11218","ROLI RENHOLD & TRANSPORT AS","924565101","2021-08-20","Konkursåpning","Trøndelag","Under"
"11219","ROVATECH AS","917006660","2023-02-08","Konkursåpning","Trøndelag","Under"
"11220","RS LUND TRANSPORT AS","915644856","2022-05-09","Konkursåpning","Trøndelag","Under"
"11221","RUSTFRIEKSPERTEN AS","922123209","2021-02-08","Konkursåpning","Trøndelag","Under"
"11222","RZ FELG VERKSTED AS","918608729","2021-04-15","Konkursåpning","Trøndelag","Under"
"11223","RØDAHL HOLDING AS","823657072","2023-04-11","Konkursåpning","Trøndelag","Under"
"11224","RØNNE AS","999269559","2021-06-14","Konkursåpning","Trøndelag","Under"
"11225","RØROS LAST OG BUSS AS","917015511","2022-12-29","Konkursåpning","Trøndelag","Under"
"11226","RØROSNYTT AS","913982886","2023-08-29","Konkursåpning","Trøndelag","Etter"
"11227","RØROSRYPAN AS","915732348","2021-02-17","Konkursåpning","Trøndelag","Under"
"11228","RØYRVIK MAT AS","977486890","2023-12-07","Konkursåpning","Trøndelag","Etter"
"11229","SAE3 INVEST AS","818925492","2021-09-02","Konkursåpning","Trøndelag","Under"
"11230","SAFE1 AS","924351055","2023-01-02","Konkursåpning","Trøndelag","Under"
"11231","SAFET AS","924777419","2023-10-26","Konkursåpning","Trøndelag","Etter"
"11232","SAGA RESTAURANT & KAFE AS","929168887","2024-03-19","Konkursåpning","Trøndelag","Etter"
"11233","SAKS & KAM AS","996951162","2023-10-11","Konkursåpning","Trøndelag","Etter"
"11234","SALONG MINI AS","980321851","2023-07-14","Konkursåpning","Trøndelag","Etter"
"11235","SAMI INVEST AS","916390513","2023-08-07","Konkursåpning","Trøndelag","Etter"
"11236","SANDBAKKEN EIENDOM AS","979680325","2022-01-05","Konkursåpning","Trøndelag","Under"
"11237","SANDE FASHION AS","913157575","2024-01-12","Konkursåpning","Trøndelag","Etter"
"11238","SANDNESS AS","917448841","2023-11-20","Konkursåpning","Trøndelag","Etter"
"11239","SANERINGSGRUPPEN MIDT-NORGE AS","818852592","2023-08-28","Konkursåpning","Trøndelag","Etter"
"11240","SATM INVEST AS","920752462","2021-06-22","Konkursåpning","Trøndelag","Under"
"11241","SC MONTASJE AS","923622152","2023-01-30","Konkursåpning","Trøndelag","Under"
"11242","SCA PROSJEKTER AS","922706670","2023-02-06","Konkursåpning","Trøndelag","Under"
"11243","SCANDIC SHINE AS","991883835","2020-10-05","Konkursåpning","Trøndelag","Under"
"11244","SCHEI JAKOBSEN AS","913213556","2023-01-12","Konkursåpning","Trøndelag","Under"
"11245","SCROOGE AS","918036091","2021-05-27","Konkursåpning","Trøndelag","Under"
"11246","SD TJENESTER AS","989190113","2021-06-21","Konkursåpning","Trøndelag","Under"
"11247","SEALAB OCEAN GROUP AS","816897092","2020-10-28","Konkursåpning","Trøndelag","Under"
"11248","SECOND WAREHOUSE GROUP AS","916918968","2020-11-19","Konkursåpning","Trøndelag","Under"
"11249","SELBU FYSIKALSKE INSTITUTT OG SPA","992661445","2023-05-05","Konkursåpning","Trøndelag","Etter"
"11250","SELVEN ADVOKAT OG EIENDOM AS","976894804","2024-01-16","Konkursåpning","Trøndelag","Etter"
"11251","SERVICEKJEDEN AS","924412917","2023-01-31","Konkursåpning","Trøndelag","Under"
"11252","SFX HOLDING AS","825067892","2023-10-19","Konkursåpning","Trøndelag","Etter"
"11253","SIGMA INSTALLASJON AS","916642997","2021-03-22","Konkursåpning","Trøndelag","Under"
"11254","SIKOM AS","979369867","2024-01-26","Konkursåpning","Trøndelag","Etter"
"11255","SIMABYGG AS","926680498","2022-06-27","Konkursåpning","Trøndelag","Under"
"11256","SIMEDA KOMPETANSE AS","923568190","2022-10-03","Konkursåpning","Trøndelag","Under"
"11257","SIMPLY VERITAS AS","923470638","2021-07-23","Konkursåpning","Trøndelag","Under"
"11258","SIRKELTOMTEN BOLIG AS","992337389","2023-07-18","Konkursåpning","Trøndelag","Etter"
"11259","SJØSIDEN GRILL & PUB AS","915048048","2023-08-29","Konkursåpning","Trøndelag","Etter"
"11260","SJØVOLD PER WATERWORKS AS","925246948","2023-03-08","Konkursåpning","Trøndelag","Under"
"11261","SJØÅSEN HOLDING AS","999035914","2020-09-21","Konkursåpning","Trøndelag","Under"
"11262","SK SPYLESERVICE AS","816351952","2022-12-05","Konkursåpning","Trøndelag","Under"
"11263","SKALA FORSIKRING AS","926578448","2023-12-04","Konkursåpning","Trøndelag","Etter"
"11264","SKANDINAVISK TAKFORNYING AS","925544825","2022-03-21","Konkursåpning","Trøndelag","Under"
"11265","SKARET TAXI AS","992942118","2022-01-25","Konkursåpning","Trøndelag","Under"
"11266","SKARSAUNE STORKIOSK AS","917009384","2023-12-13","Konkursåpning","Trøndelag","Etter"
"11267","SKARSVÅG SERVICE AS","920313191","2024-02-12","Konkursåpning","Trøndelag","Etter"
"11268","SKAUN BLIKK OG VENTILASJON AS","917610304","2021-06-03","Konkursåpning","Trøndelag","Under"
"11269","SKJØLBERG SØNDRE AS","925321052","2024-01-02","Konkursåpning","Trøndelag","Etter"
"11270","SKOGBYGG AS","813836572","2023-11-29","Konkursåpning","Trøndelag","Etter"
"11271","SKOGEN PROSJEKT AS","983787924","2023-11-06","Konkursåpning","Trøndelag","Etter"
"11272","SKOGN PIZZA RESTAURANT AS","995392259","2023-02-21","Konkursåpning","Trøndelag","Under"
"11273","SKOMSVOLD TRE SERVICE AS","916788150","2020-10-14","Konkursåpning","Trøndelag","Under"
"11274","SKRAMSTAD BORETTSLAG","994931830","2023-09-26","Konkursåpning","Trøndelag","Etter"
"11275","SKÅLBONES AS","981479920","2022-01-26","Konkursåpning","Trøndelag","Under"
"11276","SKÅNØY HOLDING AS","918868992","2023-12-22","Konkursåpning","Trøndelag","Etter"
"11277","SLETVOLD AS","925836125","2021-12-14","Konkursåpning","Trøndelag","Under"
"11278","SMART BYRÅ AS","923448314","2021-09-20","Konkursåpning","Trøndelag","Under"
"11279","SMARTBELLS AS","922372861","2022-06-22","Konkursåpning","Trøndelag","Under"
"11280","SMARTREISER AS","982821622","2024-03-12","Konkursåpning","Trøndelag","Etter"
"11281","SMÅDYRKLINIKKENE I TRONDHEIM AS","925638811","2021-10-05","Konkursåpning","Trøndelag","Under"
"11282","SMÅØIEN VEGARD BYGG AS","897903962","2022-12-30","Konkursåpning","Trøndelag","Under"
"11283","SNEKKER ROBERT CUSTOM FURNITURE AS","925145483","2023-05-30","Konkursåpning","Trøndelag","Etter"
"11284","SNES ENTREPRENØR AS","922723281","2023-06-05","Konkursåpning","Trøndelag","Etter"
"11285","SNÅSA SKYBAR GRILL PIZZA AS","928490599","2024-03-15","Konkursåpning","Trøndelag","Etter"
"11286","SOKNEDAL BENSIN AS","989015222","2021-10-18","Konkursåpning","Trøndelag","Under"
"11287","SOLLIA MONTASJE AS","921105843","2023-05-31","Konkursåpning","Trøndelag","Etter"
"11288","SOMAJA AS","919024380","2023-04-26","Konkursåpning","Trøndelag","Under"
"11289","SOMMERFÆSTIVALEN AS","922171130","2023-07-12","Konkursåpning","Trøndelag","Etter"
"11290","SPARWK AS","923205985","2023-11-03","Konkursåpning","Trøndelag","Etter"
"11291","SPESIALREKVISITA AS","984677359","2023-12-14","Konkursåpning","Trøndelag","Etter"
"11292","SPILLUM INVEST AS","999328423","2021-07-30","Endring av kunngjøring fra Konkursregisteret","Trøndelag","Under"
"11293","SPONSPARTNER AS","927937263","2023-12-11","Konkursåpning","Trøndelag","Etter"
"11294","SPORTSBAREN BERGSTADEN AS","914242940","2022-01-13","Konkursåpning","Trøndelag","Under"
"11295","SPORTYPLUSS AS","996731464","2023-09-13","Konkursåpning","Trøndelag","Etter"
"11296","SPYD ENTREPRENØR AS","919387084","2021-01-22","Konkursåpning","Trøndelag","Under"
"11297","ST BILVASK AS","925961159","2023-06-19","Konkursåpning","Trøndelag","Etter"
"11298","STABELEN AS","928085813","2024-01-17","Konkursåpning","Trøndelag","Etter"
"11299","STABELSTEIN GAUNDAL AS","898053652","2022-05-02","Konkursåpning","Trøndelag","Under"
"11300","STASJONSKAFEEN HEIMDAL AS","915673465","2023-06-19","Konkursåpning","Trøndelag","Etter"
"11301","STAURSETH DISTRIBUSJON AS","822258182","2022-10-03","Konkursåpning","Trøndelag","Under"
"11302","STAVNEMO UTVIKLING AS","920473431","2023-05-31","Konkursåpning","Trøndelag","Etter"
"11303","STEIN SAKS PAPIR AS","916829299","2020-12-07","Konkursåpning","Trøndelag","Under"
"11304","STEIN SYSTEM AS","927453061","2023-01-31","Konkursåpning","Trøndelag","Under"
"11305","STEINKJER ØLUTSALG AS","927242397","2023-08-15","Konkursåpning","Trøndelag","Etter"
"11306","STENKLØV OG HOLTE AS","997835484","2021-11-01","Konkursåpning","Trøndelag","Under"
"11307","STJØRDAL PIZZA & GRILL AS","912559335","2021-10-18","Konkursåpning","Trøndelag","Under"
"11308","STJØRDAL RØR AS","997132300","2023-08-11","Konkursåpning","Trøndelag","Etter"
"11309","STOKK OG STUBB AS","923886818","2021-12-07","Konkursåpning","Trøndelag","Under"
"11310","STOKKØYA COASTRAFTING AS","922651442","2020-11-13","Konkursåpning","Trøndelag","Under"
"11311","STOLT BRYGGERI AS","912856291","2023-02-06","Konkursåpning","Trøndelag","Under"
"11312","STORSTAD UNIVERSALSERVICE AS","914102065","2022-05-02","Konkursåpning","Trøndelag","Under"
"11313","STRAND TAKSERING AS","916842775","2021-01-19","Konkursåpning","Trøndelag","Under"
"11314","STRAUMEN EIENDOM AS","927346680","2023-09-18","Konkursåpning","Trøndelag","Etter"
"11315","STRAUMEN INVEST AS","814269612","2021-07-20","Konkursåpning","Trøndelag","Under"
"11316","STRAX EIENDOM AS","925590835","2023-02-10","Konkursåpning","Trøndelag","Under"
"11317","STREADY AS","921452314","2023-01-06","Konkursåpning","Trøndelag","Under"
"11318","STRUPEN EIENDOM AS","989737228","2019-10-04","Konkursåpning","Trøndelag","Før"
"11319","STRÅ BLOMSTERVERKSTED AS","917825785","2023-08-08","Konkursåpning","Trøndelag","Etter"
"11320","STUDIO INSPIRE AS","919275545","2022-12-23","Konkursåpning","Trøndelag","Under"
"11321","STUDIO ZAX AS","971089393","2021-07-22","Konkursåpning","Trøndelag","Under"
"11322","STUZZELIG AS","925250260","2023-09-04","Konkursåpning","Trøndelag","Etter"
"11323","STUZZELIG SAKSVIK AS","997045246","2023-01-06","Konkursåpning","Trøndelag","Under"
"11324","STØREN STÅL AS","948472902","2022-03-21","Konkursåpning","Trøndelag","Under"
"11325","STØV AS","916030290","2021-10-19","Konkursåpning","Trøndelag","Under"
"11326","STÅLSYSTEMER AS","911655217","2022-10-24","Konkursåpning","Trøndelag","Under"
"11327","SUND MASKIN AS","927455110","2023-01-27","Konkursåpning","Trøndelag","Under"
"11328","SUNDBERG OLAF TØMRER AS","916584954","2021-08-23","Konkursåpning","Trøndelag","Under"
"11329","SUNDE PANORAMA AS","990473811","2021-04-07","Konkursåpning","Trøndelag","Under"
"11330","SUNDØYS AS","929215893","2023-09-18","Konkursåpning","Trøndelag","Etter"
"11331","SUPERGROSS AS","925921785","2022-10-19","Konkursåpning","Trøndelag","Under"
"11332","SURFACE SOLUTIONS AS","912828964","2024-01-10","Konkursåpning","Trøndelag","Etter"
"11333","SVEEGGEN AS","915971431","2021-11-08","Konkursåpning","Trøndelag","Under"
"11334","SYRENA VASK AS","922146004","2021-10-19","Konkursåpning","Trøndelag","Under"
"11335","SØRENG SIKKERHET AS","920653901","2024-02-23","Konkursåpning","Trøndelag","Etter"
"11336","SØSTRENE ASIA BUTIKK AS","925395358","2023-01-05","Konkursåpning","Trøndelag","Under"
"11337","TAK & MEMBRAN AS","926735659","2022-03-29","Konkursåpning","Trøndelag","Under"
"11338","TAKEKSPERTEN AS","922601496","2022-04-25","Konkursåpning","Trøndelag","Under"
"11339","TAKPROFF AS","925559083","2022-08-15","Konkursåpning","Trøndelag","Under"
"11340","TAMNES TRANSPORT AS","921630093","2022-03-24","Konkursåpning","Trøndelag","Under"
"11341","TANNTEKNISK LABORATORIUM JØRG","990766274","2024-03-01","Konkursåpning","Trøndelag","Etter"
"11342","TAQUEROS AS","917739307","2024-03-19","Konkursåpning","Trøndelag","Etter"
"11343","TEAM EKSPERT BYGG AS","922204810","2021-07-20","Konkursåpning","Trøndelag","Under"
"11344","TEAM HUSA AS","998554756","2021-08-27","Konkursåpning","Trøndelag","Under"
"11345","TEKK STEINKJER AS","929126831","2023-05-30","Konkursåpning","Trøndelag","Etter"
"11346","TEKK VERDAL AS","827682152","2023-08-16","Konkursåpning","Trøndelag","Etter"
"11347","TEKNIKKPROFFEN AS","930465968","2023-08-25","Konkursåpning","Trøndelag","Etter"
"11348","THAI FAMILIE MAT AS","917691673","2022-04-08","Konkursåpning","Trøndelag","Under"
"11349","THAI FLAVOUR AS","925966266","2023-12-13","Konkursåpning","Trøndelag","Etter"
"11350","THAI NOR SPA AS","925198757","2023-05-02","Konkursåpning","Trøndelag","Etter"
"11351","THAI THAI NAMSOS AS","924467479","2022-12-23","Konkursåpning","Trøndelag","Under"
"11352","THAI THAI VERDAL AS","924497335","2022-07-04","Konkursåpning","Trøndelag","Under"
"11353","THE BENNYS AS","827214132","2022-07-05","Konkursåpning","Trøndelag","Under"
"11354","THE BENNYS STJØRDAL AS","928053687","2022-06-08","Konkursåpning","Trøndelag","Under"
"11355","THE LIST MEDIA AS","914446309","2024-01-22","Konkursåpning","Trøndelag","Etter"
"11356","THOMASLI TRANSPORT AS","913550021","2021-11-29","Konkursåpning","Trøndelag","Under"
"11357","THOMASSEN INVEST","918189661","2023-10-30","Konkursåpning","Trøndelag","Etter"
"11358","THRANA KLINIKKEN NAMSOS AS","927516403","2023-09-29","Konkursåpning","Trøndelag","Etter"
"11359","TILLER AS","925456594","2023-12-19","Konkursåpning","Trøndelag","Etter"
"11360","TILLER UTLEIE AS","922878412","2022-10-06","Konkursåpning","Trøndelag","Under"
"11361","TIMCON AS","929929624","2023-04-12","Konkursåpning","Trøndelag","Under"
"11362","TK BYGG OG EIENDOM AS","993044725","2021-10-19","Konkursåpning","Trøndelag","Under"
"11363","TMK BYGG OG REHABILITERING AS","921009305","2022-06-02","Konkursåpning","Trøndelag","Under"
